Путь;Имя файла;№ поля;Имя поля;Тип;Тип (расшифровка);Длина;Знаков после запятой;Флаги
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;4;DEAR;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;5;ADDRESS;C;символьный;254;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;6;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;7;STATE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;8;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;9;REGION;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;10;COUNTRY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;11;COMPANY_NA;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;12;TITLE;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;13;WORK_PHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;14;WORK_EXTEN;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;15;HOME_PHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;16;MOBILE_PHO;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;17;FAX_NUMBER;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;18;EMAIL_NAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;19;BIRTHDATE;D;дата;8;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;20;LAST_MEETI;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;21;CONTACT_TY;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;22;REFERRED_B;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;23;NOTES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;24;MARITAL_ST;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;25;SPOUSE_NAM;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;26;SPOUSES_IN;C;символьный;254;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;27;CHILDREN_N;C;символьный;254;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;28;HOME_TOWN;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/CONTACTS.DBF;CONTACTS.DBF;29;CONTACTS_I;C;символьный;254;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/SETUP.DBF;SETUP.DBF;1;KEY_NAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/SETUP.DBF;SETUP.DBF;2;VALUE;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/TYPES.DBF;TYPES.DBF;1;CONTACT_TY;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Contact/Data/TYPES.DBF;TYPES.DBF;2;CONTACT_T2;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;1;CAMPAIGNID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;2;NAME;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;3;CHAIR;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;4;DESCRIPT;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;5;NOTES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;6;LAUNCHDATE;D;дата;8;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;7;ENDDATE;D;дата;8;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CAMPAIGN.DBF;CAMPAIGN.DBF;8;GOAL;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CHARITY.DBF;CHARITY.DBF;1;NAME;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CHARITY.DBF;CHARITY.DBF;2;PROPERTIES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/CHARITY.DBF;CHARITY.DBF;3;USER;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;1;DONORID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;2;DONORNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;3;ADDRESS;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;4;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;5;STATE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;6;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;7;COUNTRY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;8;HOMEPHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;9;WORKPHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;10;CELLPHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;11;FAXNUMBER;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;12;EMAILNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;13;CCARD1;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;14;CCEXP1;D;дата;8;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;15;CCARD2;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/DONORS.DBF;DONORS.DBF;16;CCEXP2;D;дата;8;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;1;PLEDGEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;2;DONORID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;3;CAMPAIGNID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;4;DATEPLEDGE;D;дата;8;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;5;AMOUNTPLED;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;6;PAID;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;7;DATEPAID;D;дата;8;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Donation/Data/PLEDGES.DBF;PLEDGES.DBF;8;PAYTYPE;N;числовой;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;1;EVENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;2;EVENTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;3;EVENTTYPEI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;4;STATUS;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;5;LOCATION;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;6;STARTDATE;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;7;ENDDATE;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;8;STARTTIME;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;9;ENDTIME;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;10;REQUIREDST;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;11;CONFIRMED;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;12;AVAILABLES;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;13;EVENTDESCR;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;14;NOTES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/EVENTS.DBF;EVENTS.DBF;15;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;1;PAYMENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;2;REGISTRATI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;3;PAYMENTAMO;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;4;PAYMENTDAT;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;5;CREDITCARD;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;6;CARDHOLDER;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;7;CREDITCAR2;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;8;PAYMENTMET;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;1;ATTENDEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;2;ATTENDEEFI;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;3;ATTENDEELA;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;4;TITLE;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;5;COMPANYNAM;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;6;ADDRESS;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;7;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;8;STATEORPRO;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;9;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;10;COUNTRY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;11;PHONENUMBE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/attendees.dbf;attendees.dbf;12;FAXNUMBER;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/employees.dbf;employees.dbf;1;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/employees.dbf;employees.dbf;2;FIRSTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/employees.dbf;employees.dbf;3;LASTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/employees.dbf;employees.dbf;4;TITLE;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/employees.dbf;employees.dbf;5;EMAILNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/employees.dbf;employees.dbf;6;EXTENSION;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/employees.dbf;employees.dbf;7;WORKPHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/event types.dbf;event types.dbf;1;EVENTTYPEI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/event types.dbf;event types.dbf;2;EVENTTYPE;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/fee schedules.dbf;fee schedules.dbf;1;FEESCHEDUL;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/fee schedules.dbf;fee schedules.dbf;2;EVENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/fee schedules.dbf;fee schedules.dbf;3;FEEDESCRIP;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/fee schedules.dbf;fee schedules.dbf;4;FEE;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;1;SETUPID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;2;SALESTAXRA;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;3;COMPANYNAM;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;4;ADDRESS;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;5;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;6;STATEORPRO;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;7;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;8;COUNTRY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;9;PHONENUMBE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;10;FAXNUMBER;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;11;DEFAULTPAY;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/my company information.dbf;my company information.dbf;12;DEFAULTINV;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/payment methods.dbf;payment methods.dbf;1;PAYMENTMET;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/payment methods.dbf;payment methods.dbf;2;PAYMENTME2;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/payment methods.dbf;payment methods.dbf;3;CREDITCARD;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;1;REGISTRATI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;2;ATTENDEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;3;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;4;EVENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;5;REGISTRAT2;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;6;PURCHASEOR;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;7;SALESTAXRA;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;8;FEESCHEDUL;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Event Management/Data/registration.dbf;registration.dbf;9;REGISTRAT3;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;1;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;2;DEPARTMENT;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;3;SOCIALSECU;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;4;EMPLOYEENU;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;5;FIRSTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;6;LASTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;7;TITLE;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;8;EMAILNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;9;EXTENSION;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;10;ADDRESS;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;11;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;12;STATEORPRO;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;13;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;14;COUNTRY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;15;WORKPHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/employees.dbf;employees.dbf;16;NOTES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense categories.dbf;expense categories.dbf;1;EXPENSECAT;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense categories.dbf;expense categories.dbf;2;EXPENSECA2;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense categories.dbf;expense categories.dbf;3;EXPENSECA3;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense details.dbf;expense details.dbf;1;EXPENSEDET;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense details.dbf;expense details.dbf;2;EXPENSEREP;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense details.dbf;expense details.dbf;3;EXPENSECAT;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense details.dbf;expense details.dbf;4;EXPENSEITE;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense details.dbf;expense details.dbf;5;EXPENSEIT2;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense details.dbf;expense details.dbf;6;EXPENSEDAT;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;1;EXPENSEREP;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;2;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;3;EXPENSETYP;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;4;EXPENSERPT;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;5;EXPENSERP2;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;6;DATESUBMIT;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;7;ADVANCEAMO;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;8;DEPARTMENT;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Expenses/Data/expense reports.dbf;expense reports.dbf;9;PAID;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/ROOMS.DBF;ROOMS.DBF;1;ROOMID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/ROOMS.DBF;ROOMS.DBF;2;ROOM;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/categories.dbf;categories.dbf;1;CATEGORYID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/categories.dbf;categories.dbf;2;CATEGORYNA;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;1;HOUSEHOLDI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;2;CATEGORYID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;3;ROOMID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;4;DESCRIPTIO;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;5;MANUFACTUR;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;6;MODEL;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;7;MODELNUMBE;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;8;SERIALNUMB;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;9;DATEPURCHA;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;10;PLACEPURCH;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;11;PURCHASEPR;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;12;APPRAISEDV;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;13;INSURED;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Household Inventory/Data/household inventory.dbf;household inventory.dbf;14;NOTES;M;memo (текст);4;0;
